"id","question","options_json","english_level","correct_index"
"215408","Which sentence uses 'cruelties' correctly?","[""He is having many cruelties."", ""She spoke with cruelties in her voice."", ""The manager was known for the cruelties he showed his team."", ""Please stop your cruelties behaviour right now.""]","3","2"
"215471","He failed to disclose all his financial __ to the bank.","[""dealings"", ""earnings"", ""fundings"", ""liabilities""]","3","3"
"215528","Which sentence uses 'introductions' correctly?","[""The book has many good introductions in the first chapter."", ""I gave my introductions to the new boss."", ""We made introductions before the formal presentation began."", ""He is doing introductions to his new flat.""]","3","2"
"215577","The detective formed several __ about the bank robbery.","[""evidences"", ""conclusions"", ""motives"", ""hypotheses""]","3","3"
"215677","During his fast, he faced many __, especially the smell of biryani.","[""pressures"", ""temptations"", ""attractions"", ""disturbances""]","3","1"
"215680","One of the biggest __ for students is using social media while studying.","[""compulsions"", ""temptations"", ""diversions"", ""obligations""]","3","1"
"215708","Which of the following sentences uses 'fussier' correctly?","[""The food in the canteen was very fussier today."", ""My mother is getting fussier about who I meet."", ""He is doing his project work with more fussier."", ""Don't be so fussier about the seating plan.""]","3","1"
"215709","Being 'fussier' means being more __ about small details.","[""tensed"", ""confused"", ""annoyed"", ""particular""]","3","3"
"215767","Amla is a great natural source of __ and minerals.","[""oils"", ""tastes"", ""energies"", ""vitamins""]","3","3"
"215797","The guide told us stories about the ancient __.","[""temples"", ""structures"", ""foundations"", ""projects""]","3","0"
"215917","Our college team entered the national championship as complete __.","[""amateurs"", ""underdogs"", ""newcomers"", ""participants""]","3","1"
"215920","What is the best definition for 'underdogs'?","[""The official referees of a match."", ""The strongest competitors in a field."", ""Competitors considered unlikely to succeed."", ""People who have lost a previous game.""]","3","2"
"215948","To write the date correctly, use __ after the day.","[""hyphens"", ""colons"", ""commas"", ""spaces""]","3","2"
"216221","His attempt to make the serious family discussion __ completely failed.","[""more controversial"", ""more lighthearted"", ""more conclusive"", ""more deep""]","3","1"
"216490","The historical article was __ with rare photographs from the 1940s.","[""furnished"", ""illustrated"", ""enhanced"", ""adorned""]","3","1"
"216699","The whole family was __ to learn I had cleared the entrance exam.","[""surprised"", ""disappointed"", ""doubtful"", ""agitated""]","3","0"
"216847","The real estate market in Mumbai is seeing a __.","[""jump"", ""height"", ""fall"", ""boom""]","3","3"
"216922","Which sentence uses the word 'empty' correctly?","[""Please empty your details on this form."", ""Her head felt empty after the long exam."", ""He is empty of money this month."", ""My phone battery is empty.""]","3","1"
"216971","The customs in that remote village are __ than in the city.","[""more modern"", ""more popular"", ""more common"", ""more peculiar""]","3","3"
"217028","Which sentence uses 'avatars' correctly?","[""Please cook the avatars for dinner tonight."", ""The meeting will have several important avatars."", ""In the metaverse, we interact using our digital avatars."", ""I need to buy new avatars for my feet.""]","3","2"
"217030","In the context of Hinduism, what are 'avatars'?","[""Types of religious festivals"", ""Incarnations of a deity on Earth"", ""Holy books read during puja"", ""Sacred places for pilgrimage""]","3","1"
"217057","Which sentence uses 'lifestyles' correctly?","[""You should change your daily lifestyles."", ""He has many life styles in his family."", ""Many people adopt healthier lifestyles for a longer life."", ""The lifestyles of the city is very fast.""]","3","2"
"217061","Their extravagant __ eventually led them into serious financial trouble.","[""expenses"", ""spendings"", ""lifestyles"", ""purchases""]","3","2"
"217090","The new policy aims to make our farming practices __.","[""more profitable"", ""more accountable"", ""more renewable"", ""more reversible""]","3","2"
"217361","The villain's cruelty to animals made him __ than the hero's arrogance.","[""more disgusting"", ""more interesting"", ""more powerful"", ""more admirable""]","3","0"
"217421","It can be difficult for __ to find options during long train journeys.","[""passengers"", ""vegans"", ""vendors"", ""officials""]","3","1"
"217510","A lot of __ advice you find on the internet is too generic.","[""self-help"", ""financial"", ""medical"", ""technical""]","3","0"
"217630","What does it mean if a machine's operation ""stuttered""?","[""It made a very loud, continuous noise."", ""It worked very fast and efficiently."", ""It operated smoothly without any issues."", ""It worked in a jerky, uneven way.""]","3","3"
"217756","Which sentence uses 'overwhelm' correctly?","[""The beauty of the Taj Mahal can overwhelm visitors."", ""The aim is to overwhelm our profits this quarter."", ""Please overwhelm the project details to the team."", ""He felt very overwhelm after the long journey.""]","3","0"
"217868","Which sentence uses 'competitions' correctly?","[""We did a competition of our project yesterday."", ""He has entered several national robotics competitions."", ""Our company faces many competitions from other brands."", ""She is my main competitions for the award.""]","3","1"
"217898","Which of these sentences uses 'pioneering' correctly?","[""He speaks in a pioneering way."", ""Her work in vaccine development was pioneering."", ""She is pioneering her way to the office."", ""The car was pioneering through the new tunnel.""]","3","1"
"217970","Which sentence uses 'collectives' correctly?","[""Several design collectives pitched for the project."", ""She collectives stamps from around the world."", ""The city is a collectives of different cultures."", ""He is a very collectives person.""]","3","0"
"218018","Which sentence uses 'internalized' correctly?","[""She internalized the book back to the library."", ""He internalized the company's core values of teamwork."", ""I internalized my lunch very quickly."", ""They internalized from Mumbai to Delhi last year.""]","3","1"
"218052","You could see she passed her exam because her expression was much __.","[""more tense"", ""more anxious"", ""more pensive"", ""more radiant""]","3","3"
"218201","The new car model is the best of its many __ so far.","[""incarnations"", ""advertisements"", ""productions"", ""features""]","3","0"
"218274","In an IT office, what are 'monitors'?","[""Devices that check air quality."", ""Screens connected to computers."", ""People who supervise work."", ""Special security guards.""]","3","1"
"218321","Which sentence is grammatically correct?","[""Let's meet for a evenings of fun."", ""The movie will start at 7 of the evenings."", ""I am free only in the evenings time."", ""She spends her evenings learning how to play the guitar.""]","3","3"
"218378","Which sentence uses 'programming' correctly?","[""Please do the programming of this room's lights."", ""I need a programming of the event schedule."", ""His skill in Java programming is excellent."", ""My programming for today is very busy.""]","3","2"
"218497","The new safety __ is mandatory for all factory workers.","[""information"", ""certification"", ""regulation"", ""permission""]","3","1"
"218710","What does 'a new development' most likely mean in a news report?","[""A new building has been constructed"", ""A new technology is available"", ""A new event has changed the situation"", ""A new argument has started""]","3","2"
"218797","After many rejections, she became __ about finding a good job in Bangalore.","[""delighted"", ""disinterested"", ""disturbed"", ""disheartened""]","3","3"
"218888","He left his high-paying bank job for a __ but less stressful life.","[""more mundane"", ""more complicated"", ""more prestigious"", ""more demanding""]","3","0"
"218936","Which sentence uses 'fortuitous' correctly?","[""He is a very fortuitous person to have such a good family."", ""The fortuitous discovery of old maps led them to the treasure."", ""Please complete your homework fortuitously."", ""She made a fortuitous choice after thinking for many hours.""]","3","1"
"219053","They converted one of the damp __ into a modern gym.","[""pantries"", ""godowns"", ""larders"", ""cellars""]","3","3"
